id,listing_url,name,picture_url,latitude,longitude,neighbourhood_cleansed
297131,https://www.airbnb.com/rooms/297131,Lovely Apartment close to the sea,https://a0.muscache.com/pictures/3789113/556b0f4b_original.jpg,38.69918,-9.43981,Cascais e Estoril
299321,https://www.airbnb.com/rooms/299321,Central Apartment & 360º Terrace,https://a0.muscache.com/pictures/05ee2aaf-e1e1-4fd2-aac3-5bdcb2f5cfe9.jpg,38.7213,-9.14437,Santo Antnio
301264,https://www.airbnb.com/rooms/301264,200yrs apart. - Balcony and WIFI! 2,https://a0.muscache.com/pictures/26b2f43b-69f9-4b80-855f-e72ff1046e76.jpg,38.72139,-9.14023,Arroios
301871,https://www.airbnb.com/rooms/301871,Heart of Lisbon: varanda and  A/C,https://a0.muscache.com/pictures/3372898/8a6ec11d_original.jpg,38.72419,-9.1474,Santo Antnio
303692,https://www.airbnb.com/rooms/303692,200yr Duplex Apartment beside garden with lake,https://a0.muscache.com/pictures/hosting/Hosting-303692/original/6cd90631-6960-4b16-985b-9aedcf292c96.jpeg,38.72138,-9.13945,Arroios
306191,https://www.airbnb.com/rooms/306191,"Bairro Alto Cute Apartment, Central",https://a0.muscache.com/pictures/1040903b-cf8f-4f40-bde9-ed502409076b.jpg,38.71279,-9.14503,Misericrdia
307666,https://www.airbnb.com/rooms/307666,Confortable & contemporary - Expo,https://a0.muscache.com/pictures/3306440/2a458ff9_original.jpg,38.7787,-9.09634,Parque das Naes
307683,https://www.airbnb.com/rooms/307683,"Alfama,Lisbon--Window of the World",https://a0.muscache.com/pictures/531317b0-758c-4ab6-a94f-bfd4b3be0ec8.jpg,38.71143,-9.12778,Santa Maria Maior
311040,https://www.airbnb.com/rooms/311040,até 4 p Alfama - Sé de Lisboa I,https://a0.muscache.com/pictures/3468255/86e083f8_original.jpg,38.71235,-9.1275,Santa Maria Maior
107159,https://www.airbnb.com/rooms/107159,Noite a bordo  barco Yatch Astinor,https://a0.muscache.com/pictures/712267/c402387c_original.jpg,38.70065,-9.17491,Estrela
112497,https://www.airbnb.com/rooms/112497,Ocean View from The Sunny Flat,https://a0.muscache.com/pictures/5056026/7d6081cd_original.jpg,38.69744,-9.4391,Cascais e Estoril
119120,https://www.airbnb.com/rooms/119120,Lapa 2Bdr with City and River Views,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE5MTIw/original/5cf3fc0f-e60f-44e6-893c-f50bb5cbb4a9.jpeg,38.70927,-9.16122,Estrela
122572,https://www.airbnb.com/rooms/122572,A confortable room in a nice place,https://a0.muscache.com/pictures/846117/ff901e2f_original.jpg,38.75643,-9.177,So Domingos de Benfica
122998,https://www.airbnb.com/rooms/122998,Casa do Jardim,https://a0.muscache.com/pictures/hosting/Hosting-122998/original/b616f964-0a8a-4a96-a00b-ee51b945848c.jpeg,38.7127,-9.15215,Misericrdia
311047,https://www.airbnb.com/rooms/311047,Central - Alfama - Sé de Lisboa II,https://a0.muscache.com/pictures/3305432/8032fe67_original.jpg,38.71252,-9.12911,Santa Maria Maior
322284,https://www.airbnb.com/rooms/322284,LISBON HISTORICAL CITY CENTER APART,https://a0.muscache.com/pictures/afd2b0f5-bb4c-49e8-99ff-c97cf72f0a8a.jpg,38.70989,-9.13637,Santa Maria Maior
324364,https://www.airbnb.com/rooms/324364,Da Silva Surfcamp Areia Branca,https://a0.muscache.com/pictures/prohost-api/Hosting-324364/original/726b3e44-8779-46a2-820d-8bc6e61753e2.jpeg,39.27423,-9.31898,Lourinh e Atalaia
327945,https://www.airbnb.com/rooms/327945,Downtown Lisbon - Sunny and central,https://a0.muscache.com/pictures/28093481/4d4edca1_original.jpg,38.70943,-9.13722,Santa Maria Maior
344035,https://www.airbnb.com/rooms/344035,Quiet flat in middle Bairro Alto,https://a0.muscache.com/pictures/14fe0f14-b7ac-4349-a0f1-76ae20b4f789.jpg,38.71112,-9.14799,Misericrdia
348764,https://www.airbnb.com/rooms/348764,1 BR apartment in central Lisbon,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MzQ4NzY0/original/94773717-321a-4646-a429-af8042ca5c1a.jpeg,38.71246,-9.15262,Misericrdia
349459,https://www.airbnb.com/rooms/349459,S. Lourenço Street / Lisbon Center,https://a0.muscache.com/pictures/miso/Hosting-349459/original/1e933ff1-736b-4013-8b20-926fab1b40d7.jpeg,38.71418,-9.13572,Santa Maria Maior
349971,https://www.airbnb.com/rooms/349971,BERNARDIM BEIGE IN CENTRAL LISBON,https://a0.muscache.com/pictures/3928482/337b4c2f_original.jpg,38.72659,-9.14522,Santo Antnio
125835,https://www.airbnb.com/rooms/125835,Rent quarter,https://a0.muscache.com/pictures/806853/32c9b0e0_original.jpg,38.95635,-9.00327,Vila Franca de Xira
125848,https://www.airbnb.com/rooms/125848,Historical Alfama-Pantheon Charming 1 bed flat,https://a0.muscache.com/pictures/2792103/18e034f5_original.jpg,38.71478,-9.1241,So Vicente
129786,https://www.airbnb.com/rooms/129786,House in Bairro Alto,https://a0.muscache.com/pictures/827205/f7b64b57_original.jpg,38.70853,-9.14613,Misericrdia
130708,https://www.airbnb.com/rooms/130708,Private Room in City Center,https://a0.muscache.com/pictures/airflow/Hosting-130708/original/90235c66-d012-43d9-8c91-feae8371ce7a.jpg,38.71806,-9.13738,Arroios
133645,https://www.airbnb.com/rooms/133645,A pleasure in Lisbon,https://a0.muscache.com/pictures/881534/a3b09001_original.jpg,38.71091,-9.13251,Santa Maria Maior
135261,https://www.airbnb.com/rooms/135261,Lisbon City Center 2 Bedroom Apt,https://a0.muscache.com/pictures/64ab7d45-76d9-4553-bb80-eb5cde780def.jpg,38.71298,-9.14541,Misericrdia
137054,https://www.airbnb.com/rooms/137054,A pleasure in Lisbon 2,https://a0.muscache.com/pictures/908786/024d8180_original.jpg,38.71236,-9.13129,Santa Maria Maior
349974,https://www.airbnb.com/rooms/349974,BERNARDIM BLUE  IN CENTRAL LISBON,https://a0.muscache.com/pictures/3964256/c357929e_original.jpg,38.72488,-9.14511,Santo Antnio
349975,https://www.airbnb.com/rooms/349975,BERNARDIM WHITE  IN LISBON,https://a0.muscache.com/pictures/4070398/c19fc2db_original.jpg,38.72541,-9.14519,Santo Antnio
351289,https://www.airbnb.com/rooms/351289,Casa de Pedra - CASAS DA MARIA,https://a0.muscache.com/pictures/5751863/4cd40412_original.jpg,39.28958,-9.21641,Reguengo Grande
354431,https://www.airbnb.com/rooms/354431,Casa da Saudade - Praça das Flores,https://a0.muscache.com/pictures/miso/Hosting-354431/original/7a4b5e93-3340-4121-afd7-f8e309286180.jpeg,38.71446,-9.15179,Misericrdia
362009,https://www.airbnb.com/rooms/362009,VISIT LISBON,https://a0.muscache.com/pictures/6567961/580e1cbc_original.jpg,38.73478,-9.28131,Barcarena
362562,https://www.airbnb.com/rooms/362562,Romantic 2 Bedrooms Apartment @ Campolide,https://a0.muscache.com/pictures/5ee87b61-c9aa-46aa-a456-eb133c6d9aee.jpg,38.727,-9.16478,Campolide
364652,https://www.airbnb.com/rooms/364652,Cozy&Walking distance to everything,https://a0.muscache.com/pictures/025010b0-8e96-4bf9-8860-0b36ebccef17.jpg,38.71817,-9.1394,Arroios
369360,https://www.airbnb.com/rooms/369360,Huge 6Bedroom Apartments. Jardim do Príncipe Real.,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MzY5MzYw/original/987fa6b5-653d-4794-9b0c-ea1c17927bfb.jpeg,38.71665,-9.14627,Santo Antnio
379156,https://www.airbnb.com/rooms/379156,Apartment in Historic  Building,https://a0.muscache.com/pictures/7a835ebc-fdb0-4aca-b06e-2b2f45f8565f.jpg,38.70498,-9.17156,Estrela
393699,https://www.airbnb.com/rooms/393699,Huge 13 Bedroom Apartments in Príncipe Real,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MzkzNjk5/original/86ca2f85-37c0-4331-be87-622f5b7b925a.jpeg,38.71724,-9.14755,Santo Antnio
137461,https://www.airbnb.com/rooms/137461,Atalaia apartment,https://a0.muscache.com/pictures/1f98abfe-86c0-415c-af47-9924aa1dcced.jpg,38.71413,-9.14425,Misericrdia
138542,https://www.airbnb.com/rooms/138542,Dear Home ★ In the Heart of Lisbon,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTM4NTQy/original/e792ef26-6ed7-4d58-aede-bcbf88b33de6.jpeg,38.71821,-9.15398,Santo Antnio
138929,https://www.airbnb.com/rooms/138929,Regueira street Apartm 88 4floor Alfama - 28599/AL,https://a0.muscache.com/pictures/e23d4932-4b69-43f1-b0f5-f2af2116da28.jpg,38.71231,-9.12918,Santa Maria Maior
141883,https://www.airbnb.com/rooms/141883,Gomes Freire Studio with Balcony,https://a0.muscache.com/pictures/12099793-3f1e-42d7-8ed9-fb1e57edfeec.jpg,38.6961,-9.42215,Cascais e Estoril
144851,https://www.airbnb.com/rooms/144851,MyPlaceLisbon - Bairro Alto Apartment,https://a0.muscache.com/pictures/09a84dee-afc0-455a-ade1-34049474e0f8.jpg,38.71261,-9.14456,Misericrdia
148344,https://www.airbnb.com/rooms/148344,Casa do Celeiro (architect/artist house),https://a0.muscache.com/pictures/938821/e9b85244_original.jpg,38.78666,-9.46231,Colares
149274,https://www.airbnb.com/rooms/149274,"Sunny 1BR - Av. D. Carlos I, Lisbon",https://a0.muscache.com/pictures/4965529/77da7000_original.jpg,38.70996,-9.15206,Misericrdia
149589,https://www.airbnb.com/rooms/149589,Refuge at the Heart of the Castle!,https://a0.muscache.com/pictures/d4ff4c64-bdf1-4931-9231-6ed03234f3e5.jpg,38.71331,-9.13314,Santa Maria Maior
393700,https://www.airbnb.com/rooms/393700,Lightful 3Bedroom Apartment in Príncipe Real.,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MzkzNzAw/original/18212aa3-94ef-41fb-bc1c-c755a73eaa58.jpeg,38.71693,-9.148,Santo Antnio
395874,https://www.airbnb.com/rooms/395874,Sunny apartment with a river view,https://a0.muscache.com/pictures/4444886/f30d7014_original.jpg,38.70691,-9.14846,Misericrdia
396204,https://www.airbnb.com/rooms/396204,Fantastic Sea View in Ericeira,https://a0.muscache.com/pictures/4615597/17143410_original.jpg,38.98615,-9.41622,Ericeira
403760,https://www.airbnb.com/rooms/403760,Alfama 1 | Terrace Lisboa Vida Boa,https://a0.muscache.com/pictures/9f1956f8-8899-4e92-9018-579226517f06.jpg,38.71337,-9.12548,So Vicente
405876,https://www.airbnb.com/rooms/405876,Cascais Central Charming Duplex,https://a0.muscache.com/pictures/4581479/1db2f624_original.jpg,38.69641,-9.42494,Cascais e Estoril
407623,https://www.airbnb.com/rooms/407623,Watch from your bed the river Tejo,https://a0.muscache.com/pictures/miso/Hosting-407623/original/d1dda40c-f30f-44aa-9e37-52abfba62fdf.jpeg,38.71732,-9.13098,So Vicente
416929,https://www.airbnb.com/rooms/416929,A room at the República das bananas,https://a0.muscache.com/pictures/111706330/6bfb1692_original.jpg,38.7338,-9.133,Arroios
417448,https://www.airbnb.com/rooms/417448,Cute & Cozy Boho Gem Avenida Lisbon,https://a0.muscache.com/pictures/airflow/Hosting-417448/original/64677d6f-0da0-412a-83b2-aa57c1e3db2e.jpg,38.71956,-9.14255,Santo Antnio
418945,https://www.airbnb.com/rooms/418945,Nice view over Tagus River @ Lisboa,https://a0.muscache.com/pictures/26036274/a438cc8a_original.jpg,38.71156,-9.21046,Belm
424664,https://www.airbnb.com/rooms/424664,Lavanda House Air Cond & Fireplace & Garden,https://a0.muscache.com/pictures/89258c5a-227d-4d4a-bb18-2c30bc2c3f21.jpg,39.23805,-9.12181,Cadaval e Pro Moniz
154968,https://www.airbnb.com/rooms/154968,Tranquility in Principe Real.,https://a0.muscache.com/pictures/hosting/Hosting-154968/original/901b2552-c116-4fe2-b61d-2ed029bd3ae2.jpeg,38.71232,-9.14931,Misericrdia
155865,https://www.airbnb.com/rooms/155865,Great apartment in Lisbon!,https://a0.muscache.com/pictures/9c00ea0b-8704-4d5f-80f5-ebb6ed45f679.jpg,38.70546,-9.17579,Alcntara
172638,https://www.airbnb.com/rooms/172638,Duplex at old typical Lisbon - Alfama,https://a0.muscache.com/pictures/6457250f-50cc-4b5b-9f5a-7489ba7403f7.jpg,38.71112823486328,-9.129698753356934,Santa Maria Maior
176153,https://www.airbnb.com/rooms/176153,The White House - Historical Center,https://a0.muscache.com/pictures/1777771/b9c4d403_original.jpg,38.70781,-9.1451,Misericrdia
427653,https://www.airbnb.com/rooms/427653,Loft - Downtown / Castle - historic,https://a0.muscache.com/pictures/5833488/301e2556_original.jpg,38.71147,-9.13382,Santa Maria Maior
428784,https://www.airbnb.com/rooms/428784,Central Elegant Spacious Apartment in Baixa 107,https://a0.muscache.com/pictures/prohost-api/Hosting-428784/original/35f78029-7795-4711-81dd-419396985bdc.jpeg,38.71296,-9.1363,Santa Maria Maior
428785,https://www.airbnb.com/rooms/428785,Central Artistic Apartment in Baixa 107,https://a0.muscache.com/pictures/prohost-api/Hosting-428785/original/5393cfc4-ce53-414c-b1ea-0fbe3a180076.jpeg,38.7129,-9.13817,Santa Maria Maior
429865,https://www.airbnb.com/rooms/429865,Chalet with swimming pool in Sintra,https://a0.muscache.com/pictures/4925935/45f57745_original.jpg,38.805931091308594,-9.472200393676758,Colares
438108,https://www.airbnb.com/rooms/438108,Luxury apartment in Monte Estoril,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDM4MTA4/original/fd9f8c1a-bb0c-42b1-ad9b-fedaaf118495.jpeg,38.7096,-9.4084,Cascais e Estoril
438431,https://www.airbnb.com/rooms/438431,Guest House Graça Castle. By Alfama,https://a0.muscache.com/pictures/87c2a67b-6bb0-49e5-b0e3-642adb32d07b.jpg,38.71359,-9.12974,So Vicente
444996,https://www.airbnb.com/rooms/444996,Charming room for Lisbon lovers,https://a0.muscache.com/pictures/5154133/4ebfd578_original.jpg,38.71441,-9.14908,Misericrdia
447832,https://www.airbnb.com/rooms/447832,Your home in Bairro Alto,https://a0.muscache.com/pictures/46639099/47899a71_original.jpg,38.7116263,-9.1461882,Misericrdia
451351,https://www.airbnb.com/rooms/451351,"Lv Premier Baixa CN1- AC, elevator, central, view",https://a0.muscache.com/pictures/prohost-api/Hosting-451351/original/58bb82bd-6f2b-4a88-a3f7-634d2a35e846.jpeg,38.70984,-9.13632,Santa Maria Maior
178524,https://www.airbnb.com/rooms/178524,Duplex central Apt with river view,https://a0.muscache.com/pictures/1825275/0b43cd22_original.jpg,38.70916,-9.13222,Santa Maria Maior
179273,https://www.airbnb.com/rooms/179273,"Quarto c/ varanda, quadrado Tercena.",https://a0.muscache.com/pictures/miso/Hosting-179273/original/2dbf7c04-81f0-4042-ad7e-2ce5eea20a2b.jpeg,38.7469167,-9.2789757,Barcarena
184888,https://www.airbnb.com/rooms/184888,Caravela - Torre Sao Rafael,https://a0.muscache.com/pictures/3362364/bbad7e77_original.jpg,38.76861,-9.09669,Parque das Naes
185126,https://www.airbnb.com/rooms/185126,CHIADO 4 - top location! heart of LISBOA,https://a0.muscache.com/pictures/miso/Hosting-185126/original/4ffa669f-2793-4f20-a4ae-5be516e6e5d6.jpeg,38.71389,-9.14166,Santa Maria Maior
454267,https://www.airbnb.com/rooms/454267,"Sao Vicente I, Eco-flat with best view in Lisbon",https://a0.muscache.com/pictures/f5730084-7754-4a8a-8640-5cea76ea6831.jpg,38.7143,-9.13059,So Vicente
454328,https://www.airbnb.com/rooms/454328,"Alfama I, eco-penthouse with view & french balcony",https://a0.muscache.com/pictures/9d6785b0-9e24-489f-93a6-b7b837ee05ca.jpg,38.71189,-9.12867,Santa Maria Maior
464021,https://www.airbnb.com/rooms/464021,"A Casa e o Mundo, peaceful to stay",https://a0.muscache.com/pictures/airflow/Hosting-464021/original/c232d569-8e9d-419f-9542-7825d4142c9f.jpg,38.69601,-9.42239,Cascais e Estoril
473519,https://www.airbnb.com/rooms/473519,"Quarto charme Algés, entre a praia e a cidade.",https://a0.muscache.com/pictures/f71a6b47-dd58-42ce-b7de-8af97986a424.jpg,38.7056,-9.23021,"Algs, Linda-a-Velha e Cruz Quebrada-Dafundo"
474818,https://www.airbnb.com/rooms/474818,"CASTELO, ALFAMA - CASA MENINO DEUS    ( 53816/AL )",https://a0.muscache.com/pictures/6544563/1ccb14b6_original.jpg,38.71284,-9.13085,Santa Maria Maior
478989,https://www.airbnb.com/rooms/478989,GreatStay Fanqueiros 5 Room 210 (Private Bathroom),https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDc4OTg5/original/9c53d1b4-b0c2-4205-90a1-a019cec5f95d.jpeg,38.71135,-9.13616,Santa Maria Maior
479093,https://www.airbnb.com/rooms/479093,"Excellent family home, come visit!",https://a0.muscache.com/pictures/5670942/4f010570_original.jpg,38.76656,-9.36203,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim"
487394,https://www.airbnb.com/rooms/487394,Bright & cozy apartment in Alfama,https://a0.muscache.com/pictures/6041844/6ba8201b_original.jpg,38.71259,-9.12912,Santa Maria Maior
487633,https://www.airbnb.com/rooms/487633,Charming Apartment Mouraria Castelo,https://a0.muscache.com/pictures/9815028/22cae10f_original.jpg,38.71376,-9.1364,Santa Maria Maior
488241,https://www.airbnb.com/rooms/488241,TRV2- Quiet and Warm Historic Alfama with A/C,https://a0.muscache.com/pictures/f91bad59-f804-42bf-b9f7-cacfb15d0ba1.jpg,38.71252,-9.1245,Santa Maria Maior
186996,https://www.airbnb.com/rooms/186996,"Jasmim Apartment, in historic downtown!",https://a0.muscache.com/pictures/0f96aebf-13d1-432a-a185-6016dd400ec5.jpg,38.71677,-9.13359,Santa Maria Maior
187442,https://www.airbnb.com/rooms/187442,Alfama Balcony: Awesome Tagus View!,https://a0.muscache.com/pictures/1248533/0dff31c1_original.jpg,38.71095,-9.13192,Santa Maria Maior
189676,https://www.airbnb.com/rooms/189676,Santa Catarina - City / river views,https://a0.muscache.com/pictures/e33f0c8f-612a-4d0a-8ba6-7a6bd9f28f88.jpg,38.70997,-9.14864,Misericrdia
193321,https://www.airbnb.com/rooms/193321,Double Room - Perfect View in City Center Lisbon,https://a0.muscache.com/pictures/miso/Hosting-193321/original/033005d3-3a3f-4371-a118-a32d32811e29.jpeg,38.71971,-9.14339,Santo Antnio
198480,https://www.airbnb.com/rooms/198480,Ideal to work from home; close to the Airport,https://a0.muscache.com/pictures/80636745-dc19-48cb-afc9-807eb1baa413.jpg,38.77596,-9.15101,Lumiar
