id,listing_url,name,picture_url,latitude,longitude,neighbourhood_cleansed
28220320,https://www.airbnb.com/rooms/28220320,Bright and spacious apartment in Amsterdam East,https://a0.muscache.com/pictures/miso/Hosting-28220320/original/c1dd9160-29c3-4457-8d0c-531e647478cd.jpeg,52.36321,4.93062,Oud-Oost
28236509,https://www.airbnb.com/rooms/28236509,Wonderful rooms with private bathrooms for four!,https://a0.muscache.com/pictures/aa9ad292-9175-49db-adb3-2648a5f1eb96.jpg,52.35247,4.93757,Watergraafsmeer
28238045,https://www.airbnb.com/rooms/28238045,Wonderful Apartement in Historical City Centre,https://a0.muscache.com/pictures/miso/Hosting-28238045/original/9cd39944-cd80-4154-87a1-67a368e60107.jpeg,52.36912,4.90721,Centrum-Oost
28238874,https://www.airbnb.com/rooms/28238874,Spacious apartment in Amsterdam,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MjgyMzg4NzQ%3D/original/22bfb90b-19b8-4c5e-a9a8-c6a7839f6d0a.jpeg,52.371457882258376,4.945778176188469,Oostelijk Havengebied - Indische Buurt
28239821,https://www.airbnb.com/rooms/28239821,Big Apartment Amsterdam Oud-West with Rooftop,https://a0.muscache.com/pictures/86cb9f57-fd81-4c26-a16d-27b4d1292a17.jpg,52.36482,4.87396,De Baarsjes - Oud-West
28252823,https://www.airbnb.com/rooms/28252823,Fab 2br apartment in trendy Amsterdam's de Pijp,https://a0.muscache.com/pictures/09f00b4a-dd0f-4777-a6d6-b7769089e8e3.jpg,52.35767,4.89973,De Pijp - Rivierenbuurt
28265810,https://www.airbnb.com/rooms/28265810,Cute apartment in the east,https://a0.muscache.com/pictures/miso/Hosting-28265810/original/6c186634-13b1-4fb0-9e94-323df14a2689.jpeg,52.36325615660456,4.942969177989001,Oostelijk Havengebied - Indische Buurt
28270449,https://www.airbnb.com/rooms/28270449,Nicely furnished apartment + great location,https://a0.muscache.com/pictures/58b306ee-a78e-4724-822d-8f538e6e3c0a.jpg,52.35494,4.89681,De Pijp - Rivierenbuurt
28285595,https://www.airbnb.com/rooms/28285595,Designer Duplex I Amsterdam Centre,https://a0.muscache.com/pictures/hosting/Hosting-28285595/original/6ac3b38d-33f9-47ae-ba75-1ae63afaba2e.jpeg,52.372630802834834,4.9065592512488365,Centrum-Oost
28295817,https://www.airbnb.com/rooms/28295817,Lovely and light room,https://a0.muscache.com/pictures/miso/Hosting-28295817/original/8a52200a-b729-4207-a984-f3e22a6ea46d.png,52.38063,4.87121,Westerpark
28298830,https://www.airbnb.com/rooms/28298830,Sweets hotel - Gerben Wagenaarbrug,https://a0.muscache.com/pictures/miso/Hosting-28298830/original/181d7927-d04f-4ea9-8c5a-4a6b39ca883d.jpeg,52.38652,4.91382,Oud-Noord
28352406,https://www.airbnb.com/rooms/28352406,Zen City Rooftop Appartment Amsterdam,https://a0.muscache.com/pictures/2c3628fc-8a79-4ecd-a564-cda7e33c660a.jpg,52.37885,4.92914,Oostelijk Havengebied - Indische Buurt
28375507,https://www.airbnb.com/rooms/28375507,Amsterdam Penthouse Apartment,https://a0.muscache.com/pictures/4b32f97b-32ac-4c4e-9fad-60401f50e802.jpg,52.35222,4.88483,Zuid
28382281,https://www.airbnb.com/rooms/28382281,Kamer in nieuwbouwhuis in Amsterdam,https://a0.muscache.com/pictures/c1f5b3ea-7547-4c93-b103-4d6327209530.jpg,52.40711,4.90547,Noord-West
28510422,https://www.airbnb.com/rooms/28510422,Comfortable apartment with nice garden,https://a0.muscache.com/pictures/3ac6fe2d-88e1-4bc5-958f-9db1d6b4b2ae.jpg,52.36438,4.94199,Oostelijk Havengebied - Indische Buurt
28515027,https://www.airbnb.com/rooms/28515027,ONE OF A KIND 2STORY DUTCH TOWN HOUSE WITH PATIO,https://a0.muscache.com/pictures/d6519b25-1de8-4a51-83a5-119b93e36439.jpg,52.37034,4.87321,De Baarsjes - Oud-West
28516161,https://www.airbnb.com/rooms/28516161,River View Amsterdam  private studio en bathroom,https://a0.muscache.com/pictures/caf87d57-1cd3-4fc5-a694-73e7a6030c4f.jpg,52.34736,5.00617,IJburg - Zeeburgereiland
28517324,https://www.airbnb.com/rooms/28517324,Modern private apartment,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6Mjg1MTczMjQ%3D/original/4781b945-f3ca-4da3-a5b8-e9167282d31b.jpeg,52.37763,4.83702,Geuzenveld - Slotermeer
28535049,https://www.airbnb.com/rooms/28535049,All the best from Old West,https://a0.muscache.com/pictures/f9511d7a-e012-483e-a553-a5b6ad041a9a.jpg,52.36315,4.85999,De Baarsjes - Oud-West
28544205,https://www.airbnb.com/rooms/28544205,Authentic Houseboat B&B in the City Centre!,https://a0.muscache.com/pictures/466a6dce-1f5b-424f-a1b7-3af0d8e10952.jpg,52.38126,4.88852,Centrum-West
28578641,https://www.airbnb.com/rooms/28578641,NEW Spacious & quiet house (113 m2) in city center,https://a0.muscache.com/pictures/90c03a8d-696c-478a-83de-96a33c2ba663.jpg,52.36559,4.87405,De Baarsjes - Oud-West
28582447,https://www.airbnb.com/rooms/28582447,Modern and cosy apartment in Amsterdam,https://a0.muscache.com/pictures/hosting/Hosting-28582447/original/d569005f-9fbc-418a-8104-9e7a33f5345b.jpeg,52.36949,4.85268,De Baarsjes - Oud-West
28603995,https://www.airbnb.com/rooms/28603995,Houseboat.712; Unique! First class experience!,https://a0.muscache.com/pictures/f8add0c4-b13d-4ad1-ad45-85442fbe4722.jpg,52.35477,4.90627,De Pijp - Rivierenbuurt
28606367,https://www.airbnb.com/rooms/28606367,Licht app. met 2 slaapkamers en terras nabij metro,https://a0.muscache.com/pictures/hosting/Hosting-28606367/original/a5c33027-8233-4100-9652-94648a757536.jpeg,52.2974,4.97571,Gaasperdam - Driemond
28622689,https://www.airbnb.com/rooms/28622689,Spacious light app. in Bolo,https://a0.muscache.com/pictures/723eef6e-fd38-4dfa-b75f-1ae11648105e.jpg,52.37916,4.84776,Bos en Lommer
28706467,https://www.airbnb.com/rooms/28706467,2-bedroom apartment in the Amsterdam city center,https://a0.muscache.com/pictures/ed11e8af-142a-482f-a3f0-8206ae3d381d.jpg,52.36828,4.92953,Centrum-Oost
28707425,https://www.airbnb.com/rooms/28707425,Sweets hotel - Sluis Haveneiland,https://a0.muscache.com/pictures/miso/Hosting-28707425/original/96df4c6a-2760-4c38-a9f7-e00b6bb856e6.jpeg,52.3546823,5.0060503,IJburg - Zeeburgereiland
28736758,https://www.airbnb.com/rooms/28736758,Charming family home,https://a0.muscache.com/pictures/miso/Hosting-28736758/original/c0d43a80-6def-4f0f-829b-d152f7a0eef9.jpeg,52.35399530674976,4.933069304809543,Watergraafsmeer
